student_code,status,brand_code,code,curriculum_id,semester,campus_code,term_id,term_name
PH34482,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34482,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34491,HDI,PTPM02,PTPM01,254,1,ph,50,Fall 2022
PH34491,HDI,PTPM02,PTPM02,254,2,ph,51,Spring 2023
PH34491,HDI,PTPM02,PTPM02,254,3,ph,52,Summer 2023
PH34492,HDI,LTMO02,LTMO01,249,1,ph,50,Fall 2022
PH34492,HDI,LTMO02,LTMO01,249,2,ph,51,Spring 2023
PH34492,HDI,LTMO02,LTMO01,249,3,ph,52,Summer 2023
PH34501,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34501,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34501,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34501,THO,LTWE02,LTWE02,251,3,ph,55,Fall 2023
PH34504,HDI,LTWE01,LTWE02,252,1,ph,50,Fall 2022
PH34504,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH34504,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH34514,HDI,UDPM01,UDPM01,255,1,ph,50,Fall 2022
PH34514,HDI,UDPM01,UDPM01,255,2,ph,51,Spring 2023
PH34514,HDI,UDPM01,UDPM01,255,3,ph,52,Summer 2023
PH34515,HDI,UDPM01,UDPM01,255,1,ph,50,Fall 2022
PH34515,HDI,UDPM01,UDPM01,255,2,ph,51,Spring 2023
PH34515,HDI,UDPM01,UDPM01,255,3,ph,52,Summer 2023
PH34519,HDI,LTWE01,LTWE02,252,1,ph,50,Fall 2022
PH34519,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH34519,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH34519,THO,LTWE01,LTWE02,252,3,ph,55,Fall 2023
PH34521,HDI,LTMO01,LTMO01,250,1,ph,50,Fall 2022
PH34521,HDI,LTMO01,LTMO01,250,2,ph,51,Spring 2023
PH34521,HDI,LTMO01,LTMO01,250,3,ph,52,Summer 2023
PH34529,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34529,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34529,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34530,HDI,LTWE01,LTWE02,252,1,ph,50,Fall 2022
PH34530,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH34530,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH34542,HDI,LTMO02,LTMO01,249,1,ph,50,Fall 2022
PH34542,HDI,LTMO02,LTMO01,249,2,ph,51,Spring 2023
PH34542,HDI,LTMO02,LTMO01,249,3,ph,52,Summer 2023
PH34544,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH34544,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH34544,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH34547,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34547,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34547,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34548,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34548,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34548,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34554,HDI,LTMO02,LTMO01,249,1,ph,50,Fall 2022
PH34554,HDI,LTMO02,LTMO01,249,2,ph,51,Spring 2023
PH34554,HDI,LTMO02,LTMO01,249,3,ph,52,Summer 2023
PH34555,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34555,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34555,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34558,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34558,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34558,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34558,TN,LTWE02,LTWE02,251,3,ph,55,Fall 2023
PH34559,HDI,LTMO02,LTMO01,249,1,ph,50,Fall 2022
PH34559,HDI,LTMO02,LTMO01,249,2,ph,51,Spring 2023
PH34559,HDI,LTMO02,LTMO01,249,3,ph,52,Summer 2023
PH34562,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH34562,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH34562,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH34568,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34568,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34568,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34569,HDI,UDPM01,UDPM01,255,1,ph,50,Fall 2022
PH34569,HDI,UDPM01,UDPM01,255,2,ph,51,Spring 2023
PH34569,HDI,UDPM01,UDPM01,255,3,ph,52,Summer 2023
PH34572,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34572,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34572,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34585,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34585,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34585,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34593,HDI,LTMO02,LTMO01,249,1,ph,50,Fall 2022
PH34593,HDI,LTMO02,LTMO01,249,2,ph,51,Spring 2023
PH34593,HDI,LTMO02,LTMO01,249,3,ph,52,Summer 2023
PH34595,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34595,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34595,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34595,TN,LTWE02,LTWE02,251,3,ph,55,Fall 2023
PH34595,THO,LTWE02,LTWE02,251,3,ph,58,Spring 2024
PH34596,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH34596,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH34596,TN,PTPM01,PTPM01,253,2,ph,52,Summer 2023
PH34596,TN,PTPM01,PTPM01,253,2,ph,55,Fall 2023
PH34596,HDI,PTPM01,PTPM01,253,3,ph,58,Spring 2024
PH34598,HDI,PTPM01,TDHO01,253,1,ph,50,Fall 2022
PH34598,HDI,PTPM01,PTPM01,253,1,ph,51,Spring 2023
PH34598,HDI,PTPM01,PTPM01,253,2,ph,52,Summer 2023
PH34598,HDI,PTPM01,PTPM01,253,3,ph,55,Fall 2023
PH34599,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34599,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34599,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34600,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34600,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34600,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34601,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34601,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34601,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34601,TN,LTWE02,LTWE02,251,3,ph,55,Fall 2023
PH34601,TN,LTWE02,LTWE02,251,3,ph,58,Spring 2024
PH34602,HDI,LTWE01,LTWE02,252,1,ph,50,Fall 2022
PH34602,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH34602,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH34605,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34605,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34605,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34607,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34607,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34607,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34608,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH34608,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH34608,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH34608,THO,PTPM01,PTPM01,253,3,ph,55,Fall 2023
PH34609,HDI,UDPM01,UDPM01,255,1,ph,50,Fall 2022
PH34609,HDI,UDPM01,UDPM01,255,2,ph,51,Spring 2023
PH34609,HDI,UDPM01,UDPM01,255,3,ph,52,Summer 2023
PH34611,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34611,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34611,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34613,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34613,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34613,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34614,HDI,LTWE01,LTWE02,252,1,ph,50,Fall 2022
PH34614,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH34614,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH34619,HDI,LTWE01,LTWE02,252,1,ph,50,Fall 2022
PH34619,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH34619,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH34641,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH34641,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH34641,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH34645,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH34645,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH34645,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH34648,HDI,LTWE01,LTWE02,252,1,ph,50,Fall 2022
PH34648,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH34648,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH34649,HDI,LTMO02,LTMO01,249,1,ph,50,Fall 2022
PH34649,HDI,LTMO02,LTMO01,249,2,ph,51,Spring 2023
PH34649,HDI,LTMO02,LTMO01,249,3,ph,52,Summer 2023
PH34650,HDI,PTPM02,PTPM01,254,1,ph,50,Fall 2022
PH34650,HDI,PTPM02,PTPM02,254,2,ph,51,Spring 2023
PH34650,HDI,PTPM02,PTPM02,254,3,ph,52,Summer 2023
PH34650,THO,PTPM02,PTPM02,254,3,ph,55,Fall 2023
PH34655,HDI,LTWE01,LTWE02,252,1,ph,50,Fall 2022
PH34655,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH34655,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH34658,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34658,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34658,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34660,HDI,LTWE01,PTPM01,252,1,ph,50,Fall 2022
PH34660,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH34660,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH34662,HDI,LTMO01,LTMO01,250,1,ph,50,Fall 2022
PH34662,HDI,LTMO01,LTMO01,250,2,ph,51,Spring 2023
PH34662,HDI,LTMO01,LTMO01,250,3,ph,52,Summer 2023
PH34666,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34666,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34666,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34669,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34669,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34669,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34670,HDI,LTWE01,LTWE02,252,1,ph,50,Fall 2022
PH34670,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH34670,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH34672,HDI,LTWE01,LTWE02,252,1,ph,50,Fall 2022
PH34672,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH34672,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH34674,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH34674,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH34674,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH34674,TN,LTWE02,LTWE02,251,3,ph,55,Fall 2023
PH34674,TN,LTWE02,LTWE02,251,3,ph,58,Spring 2024
