student_code,status,brand_code,code,curriculum_id,semester,campus_code,term_id,term_name
PH40266,HDI,UDPM01,UDPM01,255,1,ph,50,Fall 2022
PH40266,HDI,UDPM01,UDPM01,255,2,ph,51,Spring 2023
PH40266,HDI,UDPM01,UDPM01,255,3,ph,52,Summer 2023
PH40272,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40272,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40272,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40275,HDI,UDPM01,UDPM01,255,1,ph,50,Fall 2022
PH40275,HDI,UDPM01,UDPM01,255,2,ph,51,Spring 2023
PH40275,HDI,UDPM01,UDPM01,255,3,ph,52,Summer 2023
PH40276,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40276,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40276,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40276,HL,PTPM01,PTPM01,253,3,ph,55,Fall 2023
PH40279,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40279,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40279,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40279,TN,LTWE02,LTWE02,251,3,ph,55,Fall 2023
PH40283,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40283,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40283,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40284,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40284,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40284,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40285,HDI,LTWE01,LTWE02,252,1,ph,50,Fall 2022
PH40285,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH40285,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH40302,HDI,LTMO02,LTMO01,249,1,ph,50,Fall 2022
PH40302,HDI,LTMO02,LTMO01,249,2,ph,51,Spring 2023
PH40302,HDI,LTMO02,LTMO01,249,3,ph,52,Summer 2023
PH40305,HDI,PTPM01,UDPM01,253,1,ph,50,Fall 2022
PH40305,HDI,PTPM01,UDPM01,253,2,ph,51,Spring 2023
PH40305,HDI,PTPM01,PTPM01,253,2,ph,52,Summer 2023
PH40305,HDI,PTPM01,PTPM01,253,3,ph,55,Fall 2023
PH40312,HDI,UDPM01,UDPM01,255,1,ph,50,Fall 2022
PH40312,HDI,UDPM01,UDPM01,255,2,ph,51,Spring 2023
PH40312,HDI,UDPM01,UDPM01,255,3,ph,52,Summer 2023
PH40315,HDI,LTMO01,LTMO01,250,1,ph,50,Fall 2022
PH40315,HDI,LTMO01,LTMO01,250,2,ph,51,Spring 2023
PH40315,HDI,LTMO01,LTMO01,250,3,ph,52,Summer 2023
PH40323,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40323,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40323,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40327,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40327,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40327,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40328,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40328,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40328,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40329,HDI,LTWE01,LTWE02,252,1,ph,50,Fall 2022
PH40329,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH40329,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH40331,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40331,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40331,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40333,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40333,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40333,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40333,CHO,PTPM01,PTPM01,253,3,ph,55,Fall 2023
PH40333,TN,PTPM01,PTPM01,253,3,ph,58,Spring 2024
PH40334,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40334,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40334,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40338,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40338,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40338,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40345,HDI,UDPM01,UDPM01,255,1,ph,50,Fall 2022
PH40345,HDI,UDPM01,UDPM01,255,2,ph,51,Spring 2023
PH40345,TN,UDPM01,UDPM01,255,2,ph,52,Summer 2023
PH40345,HDI,UDPM01,UDPM01,255,3,ph,55,Fall 2023
PH40347,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40347,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40347,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40352,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40352,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40352,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40354,HDI,UDPM01,UDPM01,255,1,ph,50,Fall 2022
PH40354,HDI,UDPM01,UDPM01,255,2,ph,51,Spring 2023
PH40354,HDI,UDPM01,UDPM01,255,3,ph,52,Summer 2023
PH40358,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40358,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40358,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40359,HDI,UDPM01,UDPM01,255,1,ph,50,Fall 2022
PH40359,HDI,UDPM01,UDPM01,255,2,ph,51,Spring 2023
PH40359,HDI,UDPM01,UDPM01,255,3,ph,52,Summer 2023
PH40363,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40363,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40363,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40365,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40365,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40365,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40367,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40367,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40367,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40371,HDI,LTWE01,LTWE02,252,1,ph,50,Fall 2022
PH40371,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH40371,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH40377,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40377,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40377,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40379,HDI,LTMO01,LTMO01,250,1,ph,50,Fall 2022
PH40379,HDI,LTMO01,LTMO01,250,2,ph,51,Spring 2023
PH40379,HL,LTMO01,LTMO01,250,2,ph,52,Summer 2023
PH40379,HL,LTMO01,LTMO01,250,2,ph,55,Fall 2023
PH40379,HDI,LTMO01,LTMO01,250,3,ph,58,Spring 2024
PH40380,HDI,LTMO02,LTMO01,249,1,ph,50,Fall 2022
PH40380,HDI,LTMO02,LTMO01,249,2,ph,51,Spring 2023
PH40380,HDI,LTMO02,LTMO01,249,3,ph,52,Summer 2023
PH40381,HDI,LTMO02,LTMO01,249,1,ph,50,Fall 2022
PH40381,HDI,LTMO02,LTMO01,249,2,ph,51,Spring 2023
PH40381,HDI,LTMO02,LTMO01,249,3,ph,52,Summer 2023
PH40384,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40384,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40384,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40384,THO,PTPM01,PTPM01,253,3,ph,55,Fall 2023
PH40385,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40385,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40385,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40387,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40387,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40387,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40390,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40390,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40390,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40397,HDI,LTWE01,LTWE02,252,1,ph,50,Fall 2022
PH40397,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH40397,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH40399,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40399,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40399,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40406,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40406,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40406,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40406,THO,LTWE02,LTWE02,251,3,ph,55,Fall 2023
PH40420,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40420,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40420,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40421,HDI,UDPM01,UDPM01,255,1,ph,50,Fall 2022
PH40421,HDI,UDPM01,UDPM01,255,2,ph,51,Spring 2023
PH40421,HDI,UDPM01,UDPM01,255,3,ph,52,Summer 2023
PH40428,HDI,PTPM02,PTPM01,254,1,ph,50,Fall 2022
PH40428,HDI,PTPM02,PTPM02,254,2,ph,51,Spring 2023
PH40428,HDI,PTPM02,PTPM02,254,3,ph,52,Summer 2023
PH40433,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40433,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40433,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40438,HDI,LTWE01,LTWE02,252,1,ph,50,Fall 2022
PH40438,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH40438,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH40440,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40440,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40440,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40441,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40441,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40441,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40444,HDI,LTWE01,LTWE02,252,1,ph,50,Fall 2022
PH40444,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH40444,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH40445,HDI,UDPM01,UDPM01,255,1,ph,50,Fall 2022
PH40445,HDI,UDPM01,UDPM01,255,2,ph,51,Spring 2023
PH40445,HDI,UDPM01,UDPM01,255,3,ph,52,Summer 2023
PH40450,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40450,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40450,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40458,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40458,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40458,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40460,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40460,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40460,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40468,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40468,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40468,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40472,HDI,PTPM01,UDPM01,276,1,ph,50,Fall 2022
PH40472,HDI,PTPM01,UDPM01,276,2,ph,51,Spring 2023
PH40472,TN,PTPM01,UDPM01,276,2,ph,52,Summer 2023
PH40472,HDI,PTPM01,PTPM01,276,2,ph,55,Fall 2023
PH40472,HDI,PTPM01,PTPM01,276,3,ph,58,Spring 2024
PH40478,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40478,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40478,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40487,HDI,LTMO02,LTMO01,249,1,ph,50,Fall 2022
PH40487,HDI,LTMO02,LTMO01,249,2,ph,51,Spring 2023
PH40487,HDI,LTMO02,LTMO01,249,3,ph,52,Summer 2023
PH40487,CHO,LTMO02,LTMO01,249,3,ph,55,Fall 2023
PH40493,HDI,LTMO02,LTMO01,249,1,ph,50,Fall 2022
PH40493,HDI,LTMO02,LTMO01,249,2,ph,51,Spring 2023
PH40493,HDI,LTMO02,LTMO01,249,3,ph,52,Summer 2023
PH40494,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40494,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40494,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40496,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40496,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40496,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40500,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40500,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40500,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40502,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40502,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40502,TN,PTPM01,PTPM01,253,2,ph,52,Summer 2023
PH40502,HDI,PTPM01,PTPM01,253,3,ph,55,Fall 2023
PH40503,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40503,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40503,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40504,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40504,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40504,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40507,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40507,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40507,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40510,HDI,LTMO01,LTMO01,250,1,ph,50,Fall 2022
PH40510,HDI,LTMO01,LTMO01,250,2,ph,51,Spring 2023
PH40510,HDI,LTMO01,LTMO01,250,3,ph,52,Summer 2023
PH40513,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40513,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40513,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40516,HDI,LTWE01,LTWE02,252,1,ph,50,Fall 2022
PH40516,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH40516,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH40519,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40519,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40519,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40519,THO,PTPM01,PTPM01,253,3,ph,55,Fall 2023
PH40521,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40521,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40521,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40525,HDI,UDPM01,UDPM01,255,1,ph,50,Fall 2022
PH40525,HDI,UDPM01,UDPM01,255,2,ph,51,Spring 2023
PH40525,HDI,UDPM01,UDPM01,255,3,ph,52,Summer 2023
PH40527,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40527,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40527,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40533,HDI,PTPM02,PTPM01,254,1,ph,50,Fall 2022
PH40533,HDI,PTPM02,PTPM02,254,2,ph,51,Spring 2023
PH40533,HDI,PTPM02,PTPM02,254,3,ph,52,Summer 2023
PH40535,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40535,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40535,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40542,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40542,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40542,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40543,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40543,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40543,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40544,HDI,UDPM01,UDPM01,255,1,ph,50,Fall 2022
PH40544,HDI,UDPM01,UDPM01,255,2,ph,51,Spring 2023
PH40544,HDI,UDPM01,UDPM01,255,3,ph,52,Summer 2023
PH40550,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40550,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40550,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40550,THO,PTPM01,PTPM01,253,3,ph,55,Fall 2023
PH40553,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40553,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40553,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40571,HDI,LTWE02,LTMO01,274,1,ph,50,Fall 2022
PH40571,HDI,LTWE02,LTMO01,274,2,ph,51,Spring 2023
PH40571,HDI,LTWE02,LTWE02,274,2,ph,55,Fall 2023
PH40571,HL,LTWE02,LTWE02,274,2,ph,58,Spring 2024
PH40571,HDI,LTWE02,LTMO01,274,3,ph,52,Summer 2023
PH40573,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40573,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40573,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40574,HDI,PTPM02,PTPM01,254,1,ph,50,Fall 2022
PH40574,HDI,PTPM02,PTPM02,254,2,ph,51,Spring 2023
PH40574,HDI,PTPM02,PTPM02,254,3,ph,52,Summer 2023
PH40574,TN,PTPM02,PTPM02,254,3,ph,55,Fall 2023
PH40584,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40584,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40584,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40588,HDI,LTWE01,LTWE02,252,1,ph,50,Fall 2022
PH40588,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH40588,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH40593,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40593,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40593,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40607,HDI,LTMO01,LTMO01,250,1,ph,50,Fall 2022
PH40607,HDI,LTMO01,LTMO01,250,2,ph,51,Spring 2023
PH40607,HDI,LTMO01,LTMO01,250,3,ph,52,Summer 2023
PH40609,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40609,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40609,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40612,HDI,UDPM01,UDPM01,255,1,ph,50,Fall 2022
PH40612,HDI,UDPM01,UDPM01,255,2,ph,51,Spring 2023
PH40612,HDI,UDPM01,UDPM01,255,3,ph,52,Summer 2023
PH40618,HDI,LTWE01,LTWE02,252,1,ph,50,Fall 2022
PH40618,HDI,LTWE01,LTWE02,252,2,ph,51,Spring 2023
PH40618,HDI,LTWE01,LTWE02,252,3,ph,52,Summer 2023
PH40630,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40630,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40630,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40634,HDI,PTPM01,PTPM01,253,1,ph,50,Fall 2022
PH40634,HDI,PTPM01,PTPM01,253,2,ph,51,Spring 2023
PH40634,HDI,PTPM01,PTPM01,253,3,ph,52,Summer 2023
PH40635,HDI,LTMO01,LTMO01,250,1,ph,50,Fall 2022
PH40635,HDI,LTMO01,LTMO01,250,2,ph,51,Spring 2023
PH40635,HDI,LTMO01,LTMO01,250,3,ph,52,Summer 2023
PH40640,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40640,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40640,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
PH40648,HDI,LTWE02,LTWE02,251,1,ph,50,Fall 2022
PH40648,HDI,LTWE02,LTWE02,251,2,ph,51,Spring 2023
PH40648,HDI,LTWE02,LTWE02,251,3,ph,52,Summer 2023
